,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600569.XSHG,2010-10-30,15.83,69.5151,0.84,0.34,7.48,600569.XSHG,0.13,0.13,0.05,0.21,6.03,99.75,0.29,0.21,1.35,2.17,1.97,86.02,12.33,,117.91,1.23,492.7,17.74,-3.25,17.74,-3.25,-89.2,-61.49,-88.11,-61.61,-88.96,-61.27,-1
0,600569.XSHG,2011-04-28,18.05,63.503,0.77,0.3,10.63,600569.XSHG,0.05,0.05,0.02,0.07,5.54,99.48,0.52,0.07,0.97,1.91,2.03,299.36,4.27,,118.12,-5.19,-1005.21,20.85,1.68,20.85,1.68,-91.58,86.62,-98.68,-67.89,-98.63,-62.0,-1
0,600569.XSHG,2011-04-28,20.93,135.1251,0.89,0.35,12.32,600569.XSHG,0.2,0.2,0.06,0.21,5.9,99.67,0.33,0.21,0.63,2.62,2.04,92.66,0.0,,104.3,11.42,3438.03,45.3,14.94,45.3,14.94,117.15,-27.14,21.3,254.74,41.95,297.01,-1
0,600569.XSHG,2011-08-24,117.15,127.5415,0.83,0.29,-27.82,600569.XSHG,0.48,0.48,0.17,0.65,6.28,99.36,0.64,0.65,0.73,3.14,1.39,93.91,0.0,,108.71,6.4,1002.82,14.1,0.91,14.1,0.91,1.63,94.06,37.16,213.68,41.92,142.9,-1
0,600569.XSHG,2011-10-29,79.82,104.1015,0.68,0.23,-10.68,600569.XSHG,0.27,0.27,0.09,0.33,4.36,99.66,0.34,0.33,0.76,2.2,1.22,65.19,0.0,,112.33,1.88,545.4,17.15,-0.66,17.15,-0.66,41.12,-46.52,81.74,-49.13,110.47,-42.57,-1
0,600569.XSHG,2012-04-28,60.39,92.0367,0.6,0.19,-3.97,600569.XSHG,-0.59,-0.59,-0.21,-1.73,13.55,94.03,5.98,-1.73,1.23,3.81,2.5,98.52,0.27,,186.49,68.75,1152.28,-47.32,-54.28,-47.32,-54.28,501.62,695.6,-1450.85,-338.65,-1294.24,-315.63,-1
0,600569.XSHG,2012-04-28,58.58,163.7487,0.59,0.19,-3.85,600569.XSHG,-3.4,-3.4,-1.07,-5.92,-1.69,107.76,-7.76,-5.92,0.87,2.85,2.18,100.26,0.0,,103.91,10.78,-139.01,-29.44,53.97,-29.44,53.97,-1748.33,-299.64,-2105.4299,-426.63,-1790.73,-462.06,-1
0,600569.XSHG,2012-08-31,-17.27,153.0007,0.57,0.21,4.71,600569.XSHG,-11.15,-11.15,-3.36,-21.15,-9.78,119.17,-19.13,-21.15,0.91,5.51,2.81,100.72,-0.2,,133.9,-2.89,15.08,-40.31,-14.65,-40.31,-14.65,-1887.92,-110.49,-2051.1001,-205.18,-2264.45,-210.96,-1
0,600569.XSHG,2012-10-27,-3.38,132.137,0.55,0.21,8.68,600569.XSHG,-10.85,-10.85,-3.13,-21.67,-13.93,121.78,-21.76,-21.67,0.68,3.68,3.41,100.5,-0.1,,134.35,11.33,-52.01,-45.6,-9.46,-45.6,-9.46,-3542.6799,-2.97,-3658.4199,7.22,-3578.21,7.71,-1
0,600569.XSHG,2013-03-22,-2.11,140.356,0.75,0.27,4.75,600569.XSHG,-11.75,-11.75,-3.18,-20.52,-9.49,120.75,-20.81,-20.52,0.77,4.44,3.28,101.71,0.3,,127.16,11.36,-54.74,28.48,7.98,28.48,7.98,-546.87,-3.27,-1424.13,-2.22,-1554.4301,-2.57,-1
0,600569.XSHG,2013-04-26,-1.37,-1.3687,0.67,0.23,24.46,600569.XSHG,-5.65,-5.66,-1.22,-8.11,-0.51,108.09,-8.09,-8.11,0.61,3.65,3.21,100.19,0.0,,131.42,24.65,-304.7,-18.94,-2.86,-18.94,-2.86,15.47,62.24,-11.1,61.61,-11.27,62.2,-1
0,600569.XSHG,2013-08-17,-1.08,-1.0949,0.57,0.19,-11.83,600569.XSHG,-3.03,-2.83,-0.63,-2.89,3.08,102.7,-2.74,-2.89,0.87,2.95,1.9,91.76,1.33,,98.46,-15.1,558.53,39.6,47.0,39.6,47.0,79.98,50.15,80.9,47.55,81.12,47.23,-1
0,600569.XSHG,2013-10-30,-1.58,-1.1976,0.62,0.19,-4.21,600569.XSHG,3.26,2.86,0.7,3.11,9.2,97.38,2.62,3.11,0.8,2.25,3.24,83.77,0.05,87.86,139.67,13.08,500.04,55.25,0.69,55.25,0.69,118.67,196.04,122.31,208.38,122.4,209.47,-1
0,600569.XSHG,2014-03-15,-2.94,-1.1839,0.58,0.17,-4.46,600569.XSHG,5.94,5.72,1.31,6.22,13.13,93.98,6.15,6.22,0.81,2.14,3.76,94.83,2.06,96.21,135.24,33.67,559.08,33.7,-7.0,33.7,-7.0,139.54,118.69,140.56,85.86,140.93,87.43,-1
0,600569.XSHG,2014-04-25,79.56,79.5589,0.57,0.16,-2.16,600569.XSHG,0.51,0.5,0.1,0.52,8.68,99.5,0.5,0.52,0.71,2.65,4.68,96.98,0.0,97.9,105.99,32.62,6467.2202,31.32,-4.59,31.32,-4.59,108.19,-92.18,108.43,-92.03,109.37,-91.34,-1
0,600569.XSHG,2014-08-28,9.16,84.6176,0.61,0.16,-1.85,600569.XSHG,0.15,0.05,0.04,0.18,7.89,99.96,0.12,0.18,0.85,2.64,3.72,25.64,47.29,35.06,99.84,29.75,68645.9297,1.41,13.51,1.41,13.51,104.56,-72.26,106.29,-60.81,105.07,-71.46,-1
0,600569.XSHG,2014-10-29,7.95,106.6918,0.76,0.2,-18.56,600569.XSHG,0.08,0.03,0.03,0.12,7.64,99.95,0.05,0.12,0.87,3.05,3.21,39.26,0.0,33.97,119.51,9.51,19890.0605,-3.34,-4.02,-3.34,-4.02,-98.23,-62.78,-96.25,-35.45,-97.41,-44.03,-1
0,600569.XSHG,2015-03-31,16.68,153.1395,1.1,0.29,-18.39,600569.XSHG,-0.34,-0.5,-0.07,-0.36,7.5,100.5,-0.29,-0.36,0.93,3.17,3.69,202.79,-85.76,,129.82,-0.56,113.16,-10.1,-13.51,-10.1,-13.51,-104.2,-620.05,-105.16,-356.05,-105.79,-518.85,-1
0,600569.XSHG,2015-04-25,342.32,342.3186,1.37,0.36,-173.99,600569.XSHG,-1.44,-1.48,-0.31,-1.76,7.61,101.8,-1.8,-1.76,1.13,3.15,4.62,104.02,0.0,,104.8,14.73,-819.97,-11.14,-5.7,-11.14,-5.7,-416.46,-489.44,-400.43,-363.82,-381.34,-320.46,-1
0,600569.XSHG,2015-08-28,-112.12,438.8055,1.83,0.48,11.74,600569.XSHG,-4.12,-4.42,-0.88,-5.3,4.11,105.8,-5.3,-5.3,1.04,3.22,4.6,109.74,-9.4,,112.87,16.01,-275.94,-25.53,-4.87,-25.53,-4.87,-3304.78,-180.9,-2297.3501,-186.62,-2862.77,-180.28,-1
0,600569.XSHG,2015-10-30,-16.85,243.3147,1.01,0.29,27.23,600569.XSHG,-13.38,-13.38,-2.7,-16.06,-7.41,116.06,-16.07,-16.06,0.88,3.56,4.03,100.01,0.06,,121.64,4.67,-29.11,-21.63,1.01,-21.63,1.01,-26439.0703,-205.9,-10518.0,-206.06,-15116.9502,-204.23,1
0,600569.XSHG,2016-04-28,-5.82,265.1291,1.27,0.33,22.95,600569.XSHG,-21.39,-21.3,-3.96,-34.59,0.34,134.65,-35.43,-34.59,1.92,4.91,5.43,99.2,2.24,,148.22,-12.72,36.71,-39.26,-32.97,-39.26,-32.97,-7387.3101,-47.83,-5775.5498,-44.41,-5084.75,-44.61,-1
0,600569.XSHG,2016-04-28,-5.01,-2.5526,1.09,0.29,19.76,600569.XSHG,-3.76,-3.89,-0.55,-3.62,6.56,103.76,-3.77,-3.62,1.43,3.57,4.88,103.86,0.49,,107.77,17.42,-463.74,-13.91,33.67,-13.91,33.67,-80.81,85.77,-77.02,86.03,-68.11,86.37,-1
0,600569.XSHG,2016-07-30,-2.36,-2.4213,1.36,0.32,-6.04,600569.XSHG,5.7432,5.7418,0.8527,4.1376,11.8429,95.8657,3.9634,4.1376,1.1231,3.0475,3.0246,99.9449,-4.1317,99.9758,130.155,7.2378,175.0681,20.2525,32.867,20.2525,32.867,189.8413,239.5757,193.8999,252.0358,192.5456,254.2985,-1
0,600569.XSHG,2016-10-28,-3.32,-2.684,1.42,0.33,-18.66,600569.XSHG,0.9521,0.9461,0.1321,0.765,8.8146,99.2055,0.7949,0.765,0.8869,3.288,3.3797,99.4641,0.0439,99.3674,130.924,14.386,1810.6884,-0.6579,-16.5525,-0.6579,-16.5525,104.9151,-83.2647,104.7332,-84.5722,105.2145,-82.8579,-1
0,600569.XSHG,2017-03-16,-6.28,-2.806,1.47,0.35,-18.87,600569.XSHG,-0.3542,-0.3486,-0.0818,-0.515,9.3703,100.4955,-0.3308,-0.515,1.1007,2.9472,4.3429,107.1752,-35.6108,98.4335,123.2263,-13.9712,2819.7471,38.2397,-6.7254,38.2397,-6.7254,98.7092,-138.8242,97.9418,-162.7958,98.6546,-137.3123,-1
0,600569.XSHG,2017-04-26,65.07,65.0684,1.66,0.36,-13.16,600569.XSHG,-4.2347,-4.2648,-0.6337,-3.739,6.3112,103.7736,-3.7736,-3.739,1.0747,2.9118,5.294,100.926,,100.7102,123.5741,31.4435,-833.2558,11.3259,7.6471,11.3259,7.6471,-11.3461,-1127.8026,-15.1134,-681.5318,-15.3768,-1069.0732,-1
0,600569.XSHG,2017-08-10,70.1969,54.9682,1.4605,0.2997,-56.4455,600569.XSHG,4.8034,4.6903,0.7133,3.8318,12.3551,96.3933,3.5262,3.8318,1.2346,2.8222,3.9104,96.8054,,97.6434,124.9567,10.6261,294.6225,-7.8242,10.0115,-7.8242,10.0115,-17.9916,202.8,-14.6366,212.7434,-14.8763,213.8397,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600570.XSHG,2006-04-25,30.54,90.2515,1.49,2.22,-17.04,600570.XSHG,0.55,0.55,0.39,3.05,38.44,107.18,-5.12,3.05,25.15,20.15,-0.4,-215.1,61.82,,84.41,-57.5,800.72,43.75,-44.33,43.75,-44.33,-10.01,-161.63,2335.24,-64.02,1515.42,-56.3,1
0,600570.XSHG,2006-07-29,164.5,164.5007,2.94,4.08,47.83,600570.XSHG,1.29,1.29,0.97,5.62,44.47,101.7,3.77,5.62,14.08,29.03,-0.61,-29.69,95.32,,98.51,-0.41,23.79,64.15,46.75,64.15,46.75,59.85,208.06,95.71,170.35,79.74,126.17,-1
0,600570.XSHG,2006-10-31,172.52,172.5192,3.08,4.28,50.16,600570.XSHG,3.46,3.46,2.77,15.62,58.91,86.93,14.67,15.62,19.92,24.43,0.49,71.79,8.76,,112.52,35.21,269.35,59.32,-4.6,59.32,-4.6,366.86,271.42,1203.52,165.13,1134.84,172.63,-1
0,600570.XSHG,2007-03-20,226.46,226.4619,3.89,5.62,65.85,600570.XSHG,9.84,9.84,7.12,27.69,47.37,99.59,27.9,27.69,10.06,29.09,-0.14,1.3,86.87,,142.77,53.0,12857.6504,31.54,68.77,31.54,68.77,694.08,221.02,671.46,199.11,711.8,201.28,1
0,600570.XSHG,2007-04-27,462.89,64.909,7.11,11.49,134.59,600570.XSHG,3.39,3.39,2.31,22.17,58.13,94.46,23.86,22.17,23.66,28.28,0.44,20.48,67.72,,72.99,-93.22,-1682.2,6.74,-54.83,6.74,-54.83,597.75,-61.37,675.64,-63.82,574.98,-63.67,-1
0,600570.XSHG,2007-08-23,42.38,66.5752,7.07,7.98,24.04,600570.XSHG,6.21,6.21,4.36,20.32,46.78,95.62,21.41,20.32,19.59,18.37,0.7,18.4,71.51,,98.41,2.81,64.21,54.08,111.84,54.08,111.84,775.6,90.08,456.83,94.08,453.93,85.61,1
0,600570.XSHG,2007-10-27,78.93,161.7206,16.73,17.22,-786.13,600570.XSHG,9.88,9.88,6.84,27.32,55.62,84.69,28.87,27.32,19.66,19.02,0.3,48.84,43.26,,111.32,17.48,114.16,100.9,24.39,100.9,24.39,295.48,67.76,251.27,67.25,240.39,67.53,1
0,600570.XSHG,2008-04-23,54.24,148.565,13.96,13.19,109.19,600570.XSHG,9.83,9.83,6.65,21.23,58.2,89.31,13.61,21.23,9.7,33.28,0.36,52.62,14.35,,146.36,78.19,731.11,76.51,48.29,76.51,48.29,-13.89,-30.1,35.37,15.27,32.1,16.92,1
0,600570.XSHG,2008-04-29,43.55,39.5456,8.12,10.59,87.67,600570.XSHG,4.08,4.08,2.4,14.56,52.59,83.28,13.3,14.56,14.47,20.23,0.27,89.26,-18.26,,58.16,-47.53,-284.2,152.36,-35.42,152.36,-35.42,40.69,-36.88,65.66,-55.73,86.93,-48.59,1
0,600570.XSHG,2008-07-30,31.24,34.0683,7.59,6.5,-439.71,600570.XSHG,3.92,3.92,2.52,19.09,62.8,87.26,2.31,19.09,19.97,26.95,-0.16,188.14,-154.0,,105.37,3.08,24.19,-11.15,-25.41,-11.15,-25.41,-90.41,-87.04,-16.53,-2.2,-7.1,-7.75,-1
0,600570.XSHG,2008-10-24,24.79,26.6907,5.94,5.2,-222.99,600570.XSHG,5.71,5.71,4.05,24.13,71.24,81.68,19.49,24.13,23.7,26.86,0.23,74.82,4.76,,102.85,26.12,142.56,-8.39,28.25,-8.39,28.25,-38.16,981.24,-19.07,62.16,-16.74,50.15,-1
0,600570.XSHG,2009-03-13,23.5,24.0358,4.81,4.78,-55.12,600570.XSHG,8.62,8.62,6.02,20.8,68.75,82.71,19.38,20.8,9.79,38.39,-0.39,69.44,8.4,,147.95,65.92,381.26,14.29,85.0,14.29,85.0,62.75,83.96,11.94,59.44,10.05,54.54,-1
0,600570.XSHG,2009-04-29,35.84,35.8408,7.27,7.19,-83.11,600570.XSHG,5.13,5.13,3.72,27.9,57.89,84.69,22.47,27.9,18.56,21.72,-0.16,50.46,23.59,,73.9,-82.37,-537.96,-20.02,-54.8,-20.02,-54.8,35.09,-47.6,53.3,-39.37,34.7,-37.07,-1
0,600570.XSHG,2009-08-15,37.45,39.8391,7.99,8.36,-87.63,600570.XSHG,5.66,5.66,4.11,29.2,82.11,74.53,26.45,29.2,23.35,28.33,0.05,76.19,2.93,,94.81,-6.14,-24.11,16.47,8.61,16.47,8.61,1232.61,27.87,78.19,13.67,62.2,11.08,1
0,600570.XSHG,2009-10-30,39.65,46.3516,8.59,9.46,31.06,600570.XSHG,7.91,7.91,5.93,36.0,72.23,72.75,30.57,36.0,17.26,25.49,-0.72,72.28,8.82,,103.37,-13.83,-50.76,9.8,20.91,9.8,20.91,72.23,39.74,63.79,49.05,57.25,45.56,1
0,600570.XSHG,2010-04-02,53.11,69.8098,11.58,13.95,62.16,600570.XSHG,11.39,11.39,7.3,25.41,70.06,83.32,23.56,25.41,15.96,34.71,-0.38,57.49,23.73,,131.29,74.6,447.25,22.14,105.79,22.14,105.79,48.5,58.61,49.25,45.29,55.7,53.02,1
0,600570.XSHG,2010-04-23,58.89,50.4884,12.31,15.47,68.93,600570.XSHG,4.24,4.24,2.54,31.08,85.14,79.85,18.68,31.08,23.49,41.31,-0.96,59.88,-4.37,,101.36,-95.89,-475.93,-9.73,-66.6,-9.73,-66.6,-24.96,-73.52,0.57,-59.15,5.73,-57.27,-1
0,600570.XSHG,2010-08-28,45.15,45.5653,11.49,13.05,59.82,600570.XSHG,2.31,2.31,1.48,10.89,65.42,89.06,7.13,10.89,18.91,30.48,-0.01,85.62,-29.82,,80.15,-0.98,-8.94,43.82,73.04,43.82,73.04,-61.22,-33.92,-46.36,-39.37,-49.04,-46.46,1
0,600570.XSHG,2010-10-25,53.63,49.418,11.56,13.11,955.44,600570.XSHG,7.93,7.93,5.05,32.19,76.17,72.9,30.78,32.19,14.84,30.32,0.03,77.71,10.52,,93.71,-21.66,-79.91,37.01,15.18,37.01,15.18,37.91,396.98,22.52,240.48,24.76,256.38,1
0,600570.XSHG,2011-03-22,62.31,61.4312,12.75,15.16,621.37,600570.XSHG,10.89,10.89,6.71,27.57,76.97,86.68,15.73,27.57,14.48,44.58,0.1,43.91,7.93,,145.22,91.06,683.52,10.55,66.05,10.55,66.05,-26.21,-15.14,19.95,42.24,19.43,46.49,-1
0,600570.XSHG,2011-04-26,45.27,45.2694,9.6,11.41,-100.53,600570.XSHG,4.04,4.04,2.63,25.4,78.3,80.27,20.64,25.4,18.03,38.16,0.01,72.69,3.34,,56.56,-68.68,-348.03,47.9,-55.31,47.9,-55.31,63.46,-41.35,20.84,-58.84,16.61,-58.28,-1
0,600570.XSHG,2011-08-29,41.23,42.3313,9.14,10.07,84.71,600570.XSHG,2.8,2.8,2.07,14.82,72.42,92.92,7.48,14.82,15.82,42.18,0.18,41.99,2.36,,76.16,-9.43,-133.19,12.43,31.54,12.43,31.54,17.89,-52.34,53.03,-23.22,49.46,-31.38,-1
0,600570.XSHG,2011-10-28,36.71,39.2506,8.19,9.11,-110.68,600570.XSHG,3.7,3.7,2.36,19.06,85.74,87.62,10.74,19.06,22.07,48.82,0.16,64.94,-8.6,,118.38,-0.54,-4.4,-12.69,-10.55,-12.69,-10.55,-69.52,28.48,-48.3,15.03,-43.57,34.56,-1
0,600570.XSHG,2012-03-29,37.31,34.9148,7.29,8.35,-123.16,600570.XSHG,13.38,13.38,9.24,31.49,80.77,75.54,30.14,31.49,14.44,36.73,0.06,70.08,16.26,,111.46,66.56,272.1,37.32,161.17,37.32,161.17,163.13,632.67,56.84,331.48,50.81,291.45,1
0,600570.XSHG,2012-04-26,29.91,29.9113,6.25,7.26,56.48,600570.XSHG,2.63,2.63,1.95,23.07,86.22,95.23,6.87,23.07,22.22,58.13,-1.58,19.84,8.76,,77.98,-95.1,-1994.78,-10.9,-71.0,-10.9,-71.0,-70.34,-93.39,-19.06,-78.76,-20.96,-78.13,-1
0,600570.XSHG,2012-08-30,34.81,33.638,6.93,8.3,-123.1,600570.XSHG,2.11,2.11,1.54,11.69,81.76,97.28,10.48,11.69,18.95,52.71,0.06,17.33,49.34,,88.92,-1.04,-38.17,2.66,51.57,2.66,51.57,43.92,131.24,-19.01,-23.18,-8.5,-20.57,-1
0,600570.XSHG,2012-10-27,32.23,30.843,6.48,7.57,-1984.36,600570.XSHG,2.28,2.28,1.81,15.36,83.31,101.56,4.64,15.36,22.29,59.01,-0.11,-10.26,40.69,,117.75,23.42,-1497.52,4.42,-9.02,4.42,-9.02,-54.92,-59.76,-15.87,19.5,-25.07,10.19,-1
0,600570.XSHG,2013-03-26,29.88,27.4841,5.23,6.69,134.08,600570.XSHG,8.89,8.89,6.9,27.45,73.67,90.01,20.93,27.45,16.41,42.95,-0.21,36.66,40.12,,145.78,95.28,953.32,-7.87,130.42,-7.87,130.42,-36.02,939.97,-19.69,311.87,-23.13,301.57,1
0,600570.XSHG,2013-04-19,36.27,36.2726,5.42,7.2,-42.52,600570.XSHG,2.88,2.28,2.06,21.62,87.01,87.15,12.78,21.62,18.73,57.28,-0.04,54.63,-0.3,78.93,68.48,-81.31,-632.87,20.85,-61.96,20.85,-61.96,124.7,-76.78,13.24,-70.05,22.23,-65.23,1
0,600570.XSHG,2013-08-20,37.31,38.6477,5.5,7.46,-159.66,600570.XSHG,2.94,1.91,2.3,16.43,71.95,91.57,13.96,16.43,13.61,46.85,-0.68,42.6,27.94,65.0,104.89,5.18,61.42,15.64,45.03,15.64,45.03,53.98,58.46,62.51,10.24,56.68,1.82,-1
0,600570.XSHG,2013-10-29,60.12,66.6595,9.2,12.45,83.96,600570.XSHG,3.72,2.81,2.83,23.2,88.47,89.2,24.32,23.2,21.61,54.62,-0.33,32.39,40.54,75.63,119.16,21.12,195.53,14.43,-9.98,14.43,-9.98,500.08,56.83,72.86,27.1,83.05,28.74,-1
0,600570.XSHG,2014-04-15,52.59,64.4952,7.81,11.74,104.59,600570.XSHG,12.85,11.81,10.03,37.16,82.0,79.37,31.35,37.16,17.28,41.64,-0.28,57.24,29.74,91.9,132.62,84.53,409.7,24.95,151.61,24.95,151.61,87.17,224.37,69.12,302.98,68.93,270.61,-1
0,600570.XSHG,2014-04-29,54.13,41.0255,7.74,12.08,107.65,600570.XSHG,3.37,1.94,2.37,26.69,93.46,93.42,11.89,26.69,23.47,62.37,-0.2,22.4,18.11,57.7,64.81,-103.25,-1570.23,17.32,-64.29,17.32,-64.29,9.19,-86.45,44.86,-74.35,43.39,-70.48,1
0,600570.XSHG,2014-08-28,53.35,56.1784,10.97,14.64,764.37,600570.XSHG,3.47,2.06,2.46,21.18,89.11,96.61,19.38,21.18,25.0,58.11,-1.61,15.04,71.01,59.42,106.85,3.76,111.02,4.66,29.38,4.66,29.38,45.3,110.85,34.88,2.64,42.55,1.23,1
0,600570.XSHG,2014-10-28,72.88,80.5988,15.51,20.82,-313.13,600570.XSHG,1.19,0.79,0.98,7.36,92.26,103.47,9.65,7.36,33.98,61.11,-0.94,-20.99,79.33,66.18,111.05,24.77,-713.82,37.31,18.11,37.31,18.11,-45.54,-41.21,-56.45,-58.96,-61.62,-65.34,-1
0,600570.XSHG,2015-04-10,103.88,104.637,17.66,25.33,-724.34,600570.XSHG,12.71,11.65,8.32,34.29,96.26,77.59,28.88,34.29,21.52,51.51,-0.24,67.17,19.41,91.59,155.6,113.01,504.3,15.25,111.2,15.25,111.2,6.18,532.39,6.37,884.31,18.17,1041.08,-1
0,600570.XSHG,2015-04-25,206.55,186.582,33.14,50.36,-1440.22,600570.XSHG,3.59,2.46,2.36,26.34,94.14,96.63,10.0,26.34,31.94,57.82,-0.4,11.83,23.25,68.49,71.85,-2.79,-82.66,35.91,-57.89,35.91,-57.89,14.23,-85.43,34.1,-67.66,24.98,-68.78,-1
0,600570.XSHG,2015-08-22,184.77,192.0143,31.89,46.33,389.89,600570.XSHG,6.86,5.59,5.2,25.58,88.59,82.66,24.74,25.58,23.83,44.16,-0.32,62.72,26.76,81.49,96.89,32.48,187.33,143.05,131.37,143.05,131.37,210.21,472.62,193.54,124.68,144.73,98.23,1
0,600570.XSHG,2015-10-24,58.97,74.8521,12.43,14.45,-238.95,600570.XSHG,-2.54,2.14,-3.44,-28.14,97.86,142.1,-35.82,-28.14,42.78,95.44,-0.04,158.87,-23.7,,145.7,28.91,-68.67,26.51,-38.53,26.51,-38.53,-569.79,-189.03,-583.76,-167.63,-355.49,-136.18,-1
0,600570.XSHG,2016-03-29,97.33,104.4811,18.06,19.32,-243.94,600570.XSHG,13.5,11.14,9.25,34.95,92.88,66.45,41.38,34.95,19.01,26.63,-0.03,85.21,19.89,82.54,130.98,73.4,218.76,42.44,137.8,42.44,137.8,104.07,374.71,45.17,395.39,29.44,678.08,1
0,600570.XSHG,2016-04-28,79.44,79.436,14.82,16.2,-164.24,600570.XSHG,2.93,2.11,1.69,19.2,98.91,97.74,2.1,19.2,34.52,60.14,-0.08,10.85,-0.77,72.05,78.08,-99.16,-4391.71,22.93,-63.66,22.93,-63.66,-74.21,-98.16,-10.39,-80.04,1.31,-75.57,1
0,600570.XSHG,2016-08-26,90.73,90.9143,16.72,18.03,-139.68,600570.XSHG,3.7884,3.0175,2.2104,16.4779,94.9943,95.306,11.9391,16.4779,26.4501,61.5411,-0.0047,25.4247,39.2423,79.6519,105.9473,-3.4717,-73.961,-23.7559,43.5054,-23.7559,43.5054,-63.2007,717.0134,-50.8781,23.1641,-34.1707,28.8003,-1
0,600570.XSHG,2016-10-28,84.97,76.1681,14.35,16.17,-5140.2002,600570.XSHG,1.6993,1.7089,1.2931,9.0898,94.7735,109.6253,-0.8178,9.0898,38.87,63.8131,-0.0734,-212.3043,194.2665,100.5653,113.9547,5.6391,-58.586,32.5522,6.8755,32.5522,6.8755,96.9741,-107.3205,142.8201,-41.0434,181.3711,-55.2743,-1
0,600570.XSHG,2017-03-28,58.59,64.186,11.91,12.9,29768.1094,600570.XSHG,-7.7081,0.4622,-5.8953,-29.2529,94.6422,94.2569,9.6461,-29.2529,26.1634,60.6123,-0.0358,-19.6939,-13.3841,-5.9958,153.325,91.4693,1592.6864,-10.1886,61.1214,-10.1886,61.1214,-79.0657,2000.5104,-175.1656,-618.5201,-163.7492,-552.8908,-1
0,600570.XSHG,2017-04-25,1427.03,1427.0264,10.87,12.03,624.91,600570.XSHG,1.733,1.0994,0.9301,9.2706,95.7579,107.8942,-0.3451,9.2706,35.6817,67.1066,-0.0988,-85.0998,81.3794,63.4362,71.119,-93.4879,1184.2662,31.4163,-46.8198,31.4163,-46.8198,-121.6275,-101.9027,-36.5441,116.8535,-41.0753,122.5855,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600571.XSHG,2006-04-28,29.15,45.8248,2.0,1.81,138.85,600571.XSHG,0.89,0.89,0.29,3.75,48.72,94.89,4.91,3.75,10.36,30.06,1.45,92.36,-3.7,,143.82,-96.6,-1889.98,26.96,-69.61,26.96,-69.61,11709.21,280.82,15.74,984.85,12.71,182.39,1
0,600571.XSHG,2006-08-18,61.63,61.6308,2.77,2.56,-11.04,600571.XSHG,0.44,0.44,0.13,0.81,28.06,101.8,-0.55,0.81,8.18,13.58,2.96,-111.49,77.49,,108.31,30.69,-1701.91,57.68,114.88,57.68,114.88,-156.0,-124.08,-76.39,-53.63,-56.02,-50.97,-1
0,600571.XSHG,2006-10-25,54.43,54.4256,2.44,2.26,-9.75,600571.XSHG,1.64,1.64,0.69,4.39,30.92,98.21,1.68,4.39,5.07,21.35,1.84,36.51,-2.26,,125.52,49.38,2757.8401,45.12,-1.92,45.12,-1.92,-86.69,399.57,-59.77,432.45,-55.7,275.21,-1
0,600571.XSHG,2007-04-27,48.51,48.5069,2.14,2.02,-8.69,600571.XSHG,0.18,0.18,0.36,1.91,48.0,100.03,-0.02,1.91,7.61,24.91,3.84,-1.63,0.6,,114.93,-21.35,62413.1992,-26.08,15.41,-26.08,15.41,98.05,-101.49,1198.1,-49.74,117.02,-88.77,-1
